"OrganizationId","Name","Title","ClassificationCode","OrganizationCode","Status","CreationDate","LastUpdateDate","OrgCode","EffectiveStartDate","EffectiveEndDate"
300000127715336,"UNWOMEN-HQ",,"FUN_BUSINESS_UNIT","C0C865D195AF0247E05312166E0A5A07 300000127715336 2021-04-26 02.02.29.004","A","2021-04-26T02:02:29.004+00:00","2021-04-26T02:02:50.070+00:00",,"0001-01-01","4712-12-31"
300000127715353,"UNITAR-HQ",,"FUN_BUSINESS_UNIT","C0C865D195B40247E05312166E0A5A07 300000127715353 2021-04-26 02.06.21.005","A","2021-04-26T02:06:21.005+00:00","2021-04-26T02:07:26.977+00:00",,"0001-01-01","4712-12-31"
300000229721288,"Moldova Rep- Human Resources",,"DEPARTMENT","CB2686974F039703E05396D76F0A84CB 300000229721288 2021-10-18 10.35.54.748","A","2021-10-18T10:35:54.748+00:00","2021-10-18T10:35:56.075+00:00",,"1951-01-01","4712-12-31"
300000229721970,"India - Service Center",,"DEPARTMENT","CB2690B34584970DE05396D76F0A6CE2 300000229721970 2021-10-18 10.36.19.903","A","2021-10-18T10:36:19.903+00:00","2021-10-18T10:36:20.593+00:00",,"1951-01-01","4712-12-31"
300000229722038,"Iraq - General Services",,"DEPARTMENT","CB2690B34589970DE05396D76F0A6CE2 300000229722038 2021-10-18 10.36.21.993","A","2021-10-18T10:36:21.993+00:00","2021-10-18T10:36:22.687+00:00",,"1951-01-01","4712-12-31"
300000229722401,"Afghanistan - Human Resources",,"DEPARTMENT","CB26E728163B971BE05396D76F0A0F70 300000229722401 2021-10-18 10.36.38.783","A","2021-10-18T10:36:38.783+00:00","2021-10-18T10:36:39.483+00:00",,"1951-01-01","4712-12-31"
300000229723215,"Brazil - Energy & Envirnmnt",,"DEPARTMENT","CB2692CA42B3970BE05396D76F0A6DDF 300000229723215 2021-10-18 10.37.04.957","A","2021-10-18T10:37:04.957+00:00","2021-10-18T10:37:05.676+00:00",,"1951-01-01","4712-12-31"
300000229723743,"India - ICT",,"DEPARTMENT","CB26BD218E679715E05396D76F0A368C 300000229723743 2021-10-18 10.37.22.207","A","2021-10-18T10:37:22.207+00:00","2021-10-18T10:37:22.898+00:00",,"1951-01-01","4712-12-31"
300000229723842,"Egypt - Finance",,"DEPARTMENT","CB2690B34595970DE05396D76F0A6CE2 300000229723842 2021-10-18 10.37.25.331","A","2021-10-18T10:37:25.331+00:00","2021-10-18T10:37:26.065+00:00",,"1951-01-01","4712-12-31"
300000229724224,"India - Crisis Prev & Rcvry",,"DEPARTMENT","CB2690B34597970DE05396D76F0A6CE2 300000229724224 2021-10-18 10.37.37.704","A","2021-10-18T10:37:37.704+00:00","2021-10-18T10:37:38.415+00:00",,"1951-01-01","4712-12-31"
300000229667373,"UNDP-IND",,"PA_PROJECT_ORG","CB26CC8FBD2A9711E05396D76F0AC129 300000229667373 2021-10-11 22.08.11.006","A","2021-10-11T22:08:11.006+00:00","2021-10-11T22:08:34.514+00:00",,"0001-01-01","4712-12-31"
300000229778691,"RBAS Bureau",,"HCM_DIVISION","CB26BD21A9EB9715E05396D76F0A368C 300000229778691 2021-10-22 15.16.15.0","A","2021-10-22T15:16:15+00:00","2021-10-22T15:16:24.967+00:00",,"2021-10-22","4712-12-31"
300000229811119,"Budgetary - Bangladesh - Dhaka",,"DEPARTMENT","CB28B8E9912E9721E05396D76F0A65D8 300000229811119 2021-10-22 15.33.26.024","A","2021-10-22T15:33:26.024+00:00","2021-10-22T15:34:11.159+00:00",,"1951-01-01","4712-12-31"
300000229811174,"Budgetary - Venezuela - Caracas",,"DEPARTMENT","CB2690B3516C970DE05396D76F0A6CE2 300000229811174 2021-10-22 15.34.19.272","A","2021-10-22T15:34:19.272+00:00","2021-10-22T15:34:19.974+00:00",,"1951-01-01","4712-12-31"
300000229811229,"Budgetary - Barbados - Bridgetown",,"DEPARTMENT","CB26CC8FF1049711E05396D76F0AC129 300000229811229 2021-10-22 15.34.24.507","A","2021-10-22T15:34:24.507+00:00","2021-10-22T15:34:25.281+00:00",,"1951-01-01","4712-12-31"
300000229778916,"UNDP-IND",,"CONTRACTS_RESOURCE_ORGANIZATION","CB262942D9C29707E05396D76F0A67BA 300000229778916 2021-10-25 04.47.51.0","A","2021-10-25T04:47:51+00:00","2021-10-25T04:48:15.190+00:00",,"2021-10-25","4712-12-31"
300000229844104,"UNW-TTO",,"CONTRACTS_RESOURCE_ORGANIZATION","CB28B8E992399721E05396D76F0A65D8 300000229844104 2021-10-25 11.37.17.0","A","2021-10-25T11:37:17+00:00","2021-10-25T11:37:23.728+00:00",,"2021-10-25","4712-12-31"
1,"United Nations",,"PRJ_PROJECT_UNIT","ORA_SETUP_ENTERPRISE","A","2021-01-21T01:51:29+00:00","2021-11-19T12:06:07.357+00:00",,"1901-01-01","4712-12-31"
300000232079097,"UNW-AFG",,"FUN_BUSINESS_UNIT","CF516B44B17C470FE05396D76F0A014E 300000232079097 2021-10-29 03.32.29.006","A","2021-10-29T03:32:29.006+00:00","2021-10-29T03:33:27.855+00:00",,"0001-01-01","4712-12-31"
300000232079110,"UNW-BIH",,"FUN_BUSINESS_UNIT","CF4E5D5073FA46F3E05396D76F0AF0AC 300000232079110 2021-10-29 03.33.45.005","A","2021-10-29T03:33:45.005+00:00","2021-10-29T03:34:06.459+00:00",,"0001-01-01","4712-12-31"
300000233681899,"BSD",,"HCM_LRU","UNDP:BSD:1","A","2021-11-09T09:51:41+00:00","2021-11-09T11:35:47.899+00:00",,"1951-01-01","4712-12-31"
300000233681972,"BTN",,"HCM_LRU","UNDP:BTN:1","A","2021-11-09T09:53:09+00:00","2021-11-09T11:40:14.584+00:00",,"1951-01-01","4712-12-31"
300000233688202,"DKK",,"HCM_LRU","UNDP:DKK:1","A","2021-11-09T10:20:26+00:00","2021-11-09T12:11:05.414+00:00",,"1951-01-01","4712-12-31"
300000233688275,"DOP",,"HCM_LRU","UNDP:DOP:1","A","2021-11-09T10:21:45+00:00","2021-11-09T12:12:29.379+00:00",,"1951-01-01","4712-12-31"
300000233688348,"DZD",,"HCM_LRU","UNDP:DZD:1","A","2021-11-09T10:22:57+00:00","2021-11-09T12:13:48.682+00:00",,"1951-01-01","4712-12-31"
300000233689421,"EGP",,"HCM_LRU","UNDP:EGP:1","A","2021-11-09T10:24:12+00:00","2021-11-09T12:15:16.337+00:00",,"1951-01-01","4712-12-31"
300000233689494,"ERN",,"HCM_LRU","UNDP:ERN:1","A","2021-11-09T10:25:26+00:00","2021-11-09T12:16:45.399+00:00",,"1951-01-01","4712-12-31"
300000233714896,"EUR",,"HCM_LRU","UNDP:EUR:1","A","2021-11-09T10:28:03+00:00","2021-11-09T12:20:46.540+00:00",,"1951-01-01","4712-12-31"
300000229722368,"RepYemen-Econom Recovery&Devel",,"DEPARTMENT","CB2693833CE99719E05396D76F0A13FF 300000229722368 2021-10-18 10.36.37.731","A","2021-10-18T10:36:37.731+00:00","2021-10-18T10:36:38.437+00:00",,"1951-01-01","4712-12-31"
300000229722700,"BOM/OF/Office of the Director",,"DEPARTMENT","CB2A6100E9679723E05396D76F0A2A7D 300000229722700 2021-10-18 10.36.48.855","A","2021-10-18T10:36:48.855+00:00","2021-10-18T10:36:49.564+00:00",,"1951-01-01","4712-12-31"
300000229723512,"Ethiopia - Service Center",,"DEPARTMENT","CB2693833CF49719E05396D76F0A13FF 300000229723512 2021-10-18 10.37.14.338","A","2021-10-18T10:37:14.338+00:00","2021-10-18T10:37:15.061+00:00",,"1951-01-01","4712-12-31"
300000229723578,"Venezuela - Service Center",,"DEPARTMENT","CB2697BC02B0970FE05396D76F0A6DAF 300000229723578 2021-10-18 10.37.16.387","A","2021-10-18T10:37:16.387+00:00","2021-10-18T10:37:17.119+00:00",,"1951-01-01","4712-12-31"
300000229723943,"Egypt - Central",,"DEPARTMENT","CB2697BC02B4970FE05396D76F0A6DAF 300000229723943 2021-10-18 10.37.28.573","A","2021-10-18T10:37:28.573+00:00","2021-10-18T10:37:29.311+00:00",,"1951-01-01","4712-12-31"
300000229723976,"Morocco-UN Sister Agency",,"DEPARTMENT","CB2686BA778D9717E05396D76F0A33AC 300000229723976 2021-10-18 10.37.29.636","A","2021-10-18T10:37:29.636+00:00","2021-10-18T10:37:30.435+00:00",,"1951-01-01","4712-12-31"
300000229778524,"HQ",,"HCM_DIVISION","CB26C1C56EF29713E05396D76F0AE0BD 300000229778524 2021-10-22 15.09.50.0","A","2021-10-22T15:09:50+00:00","2021-10-22T15:10:55.421+00:00",,"1951-01-01","4712-12-31"
300000229811152,"Budgetary - Honduras - Tegucigalpa",,"DEPARTMENT","CB2697BC125F970FE05396D76F0A6DAF 300000229811152 2021-10-22 15.34.16.814","A","2021-10-22T15:34:16.814+00:00","2021-10-22T15:34:17.772+00:00",,"1951-01-01","4712-12-31"
300000229812361,"Budgetary - NSpecific/CO/Staff Cost Centre",,"DEPARTMENT","CB2697BC1268970FE05396D76F0A6DAF 300000229812361 2021-10-22 15.34.37.139","A","2021-10-22T15:34:37.139+00:00","2021-10-22T15:34:37.817+00:00",,"1951-01-01","4712-12-31"
300000233678706,"AMD",,"HCM_TRU","UNDP:AMD:1","A","2021-11-09T09:03:38+00:00","2021-11-09T09:05:26+00:00",,"1951-01-01","4712-12-31"
300000233714969,"FJD",,"HCM_TRU","UNDP:FJD:1","A","2021-11-09T10:29:23+00:00","2021-11-09T12:22:17.248+00:00",,"1951-01-01","4712-12-31"
300000233750307,"GHC",,"HCM_LRU","UNDP:GHC:1","A","2021-11-09T10:41:29+00:00","2021-11-09T12:26:40.576+00:00",,"1951-01-01","4712-12-31"
300000234075248,"GTQ",,"HCM_LRU","UNDP:GTQ:1","A","2021-11-10T02:57:08+00:00","2021-11-10T03:00:27.366+00:00",,"1951-01-01","4712-12-31"
300000234091540,"HTG",,"HCM_LRU","UNDP:HTG:1","A","2021-11-10T03:32:58+00:00","2021-11-10T03:34:35.948+00:00",,"1951-01-01","4712-12-31"
300000234092197,"KES",,"HCM_LRU","UNDP:KES:1","A","2021-11-10T03:54:47+00:00","2021-11-10T03:56:10.803+00:00",,"1951-01-01","4712-12-31"
300000234092270,"KGS",,"HCM_LRU","UNDP:KGS:1","A","2021-11-10T03:56:43+00:00","2021-11-10T03:58:14.620+00:00",,"1951-01-01","4712-12-31"
300000234093708,"KWD",,"HCM_LRU","UNDP:KWD:1","A","2021-11-10T04:09:25+00:00","2021-11-10T04:10:56.617+00:00",,"1951-01-01","4712-12-31"
300000234093708,"KWD",,"HCM_TRU","UNDP:KWD:1","A","2021-11-10T04:09:25+00:00","2021-11-10T04:10:56.617+00:00",,"1951-01-01","4712-12-31"
300000234093781,"KZT",,"HCM_LRU","UNDP:KZT:1","A","2021-11-10T04:11:29+00:00","2021-11-10T04:14:03.656+00:00",,"1951-01-01","4712-12-31"
300000234127169,"LSL",,"HCM_TRU","UNDP:LSL:1","A","2021-11-10T04:36:26+00:00","2021-11-10T04:38:15.130+00:00",,"1951-01-01","4712-12-31"
300000234127720,"MDL",,"HCM_LRU","UNDP:MDL:1","A","2021-11-10T04:59:20+00:00","2021-11-10T05:01:01.997+00:00",,"1951-01-01","4712-12-31"
300000234128085,"MNT",,"HCM_LRU","UNDP:MNT:1","A","2021-11-10T05:22:31+00:00","2021-11-10T05:24:03.479+00:00",,"1951-01-01","4712-12-31"
300000234133377,"SZL",,"HCM_LRU","UNDP:SZL:1","A","2021-11-10T05:26:37+00:00","2021-11-10T06:06:38.274+00:00",,"1951-01-01","4712-12-31"
300000234133450,"THB",,"HCM_LRU","UNDP:THB:1","A","2021-11-10T05:28:35+00:00","2021-11-10T06:10:11.089+00:00",,"1951-01-01","4712-12-31"
300000234133605,"TMM",,"HCM_LRU","UNDP:TMM:1","A","2021-11-10T05:31:09+00:00","2021-11-10T06:18:22.075+00:00",,"1951-01-01","4712-12-31"
300000234134189,"UGX",,"HCM_LRU","UNDP:UGX:1","A","2021-11-10T05:40:32+00:00","2021-11-10T06:51:40.120+00:00",,"1951-01-01","4712-12-31"
300000234134262,"USD",,"HCM_LRU","UNDP:USD:1","A","2021-11-10T05:41:49+00:00","2021-11-10T06:55:30.498+00:00",,"1951-01-01","4712-12-31"
300000234134335,"UYU",,"HCM_LRU","UNDP:UYU:1","A","2021-11-10T05:42:59+00:00","2021-11-10T06:59:40.445+00:00",,"1951-01-01","4712-12-31"
300000234135627,"VND",,"HCM_LRU","UNDP:VND:1","A","2021-11-10T05:47:02+00:00","2021-11-10T07:17:44.999+00:00",,"1951-01-01","4712-12-31"
300000234135992,"MRO",,"HCM_LRU","UNDP:MRO:1","A","2021-11-10T05:51:27+00:00","2021-11-10T05:53:00.509+00:00",,"1951-01-01","4712-12-31"
300000234136065,"YER",,"HCM_LRU","UNDP:YER:1","A","2021-11-10T05:52:04+00:00","2021-11-10T07:39:17.070+00:00",,"1951-01-01","4712-12-31"
300000234136138,"ZAR",,"HCM_LRU","UNDP:ZAR:1","A","2021-11-10T05:53:03+00:00","2021-11-10T08:02:55.894+00:00",,"1951-01-01","4712-12-31"
300000234136211,"MRU",,"HCM_LRU","UNDP:MRU:1","A","2021-11-10T05:53:32+00:00","2021-11-10T05:55:05.876+00:00",,"1951-01-01","4712-12-31"
300000234136338,"ZMK",,"HCM_LRU","UNDP:ZMK:1","A","2021-11-10T05:55:02+00:00","2021-11-10T07:51:57.982+00:00",,"1951-01-01","4712-12-31"
300000234128158,"STN",,"HCM_TRU","UNDP:STN:1","A","2021-11-10T05:23:29+00:00","2021-11-10T05:58:54.910+00:00",,"1951-01-01","4712-12-31"
300000234138557,"MWK",,"HCM_LRU","UNDP:MWK:1","A","2021-11-10T06:01:05+00:00","2021-11-10T06:02:37.354+00:00",,"1951-01-01","4712-12-31"
300000234138671,"MXN",,"HCM_LRU","UNDP:MXN:1","A","2021-11-10T06:03:09+00:00","2021-11-10T06:05:14.507+00:00",,"1951-01-01","4712-12-31"
300000234138963,"NAD",,"HCM_LRU","UNDP:NAD:1","A","2021-11-10T06:12:31+00:00","2021-11-10T06:14:15.082+00:00",,"1951-01-01","4712-12-31"
300000234133532,"TJS",,"HCM_TRU","UNDP:TJS:1","A","2021-11-10T05:29:59+00:00","2021-11-10T06:14:16.306+00:00",,"1951-01-01","4712-12-31"
300000234139109,"NIO",,"HCM_LRU","UNDP:NIO:1","A","2021-11-10T06:20:32+00:00","2021-11-10T06:22:43.010+00:00",,"1951-01-01","4712-12-31"
300000234134262,"USD",,"HCM_TRU","UNDP:USD:1","A","2021-11-10T05:41:49+00:00","2021-11-10T06:55:30.498+00:00",,"1951-01-01","4712-12-31"
1,"United Nations",,"ENTERPRISE","ORA_SETUP_ENTERPRISE","A","2021-01-21T01:51:29+00:00","2021-11-19T12:06:07.357+00:00",,"1901-01-01","4712-12-31"
300000229175411,"Multi-Partner Trust Fund",,"HCM_LEMP","MPTF","A","2021-09-21T18:27:44+00:00","2021-09-21T18:27:52.704+00:00",,"1951-01-01","4712-12-31"
300000229175484,"Multi-Partner Trust Fund",,"HCM_LRU","MPTF:Multi-Partner Trust Fund:MPTF","A","2021-09-21T18:27:54+00:00","2021-09-21T18:27:55.224+00:00",,"1951-01-01","4712-12-31"
300000229667429,"UNDP-MAR",,"FUN_BUSINESS_UNIT","CB26CC8FBD329711E05396D76F0AC129 300000229667429 2021-10-11 22.11.33.005","A","2021-10-11T22:11:33.005+00:00","2021-10-11T22:11:58.470+00:00",,"0001-01-01","4712-12-31"
300000229721455,"Brazil - UN Dev Coord",,"DEPARTMENT","CB26C1C556A19713E05396D76F0AE0BD 300000229721455 2021-10-18 10.36.01.814","A","2021-10-18T10:36:01.814+00:00","2021-10-18T10:36:02.753+00:00",,"1951-01-01","4712-12-31"
300000229721721,"Honduras - Central",,"DEPARTMENT","CB26C1C556A59713E05396D76F0AE0BD 300000229721721 2021-10-18 10.36.11.755","A","2021-10-18T10:36:11.755+00:00","2021-10-18T10:36:12.449+00:00",,"1951-01-01","4712-12-31"
300000229722098,"Egypt - Service Center",,"DEPARTMENT","CB26C1C556AE9713E05396D76F0AE0BD 300000229722098 2021-10-18 10.36.29.338","A","2021-10-18T10:36:29.338+00:00","2021-10-18T10:36:30.015+00:00",,"1951-01-01","4712-12-31"
300000229722467,"Ethiopia - Poverty Reduction",,"DEPARTMENT","CB26C88B1BF6971DE05396D76F0A16E4 300000229722467 2021-10-18 10.36.40.88","A","2021-10-18T10:36:40.880+00:00","2021-10-18T10:36:41.628+00:00",,"1951-01-01","4712-12-31"
300000229722500,"UAE - Central",,"DEPARTMENT","CB26C1C556B79713E05396D76F0AE0BD 300000229722500 2021-10-18 10.36.41.94","A","2021-10-18T10:36:41.940+00:00","2021-10-18T10:36:43.315+00:00",,"1951-01-01","4712-12-31"
300000229722533,"Honduras - Human Resources",,"DEPARTMENT","CB26BD218E359715E05396D76F0A368C 300000229722533 2021-10-18 10.36.43.632","A","2021-10-18T10:36:43.632+00:00","2021-10-18T10:36:44.318+00:00",,"1951-01-01","4712-12-31"
300000229722632,"Barbados - ICT for Development",,"DEPARTMENT","CB26BD218E3F9715E05396D76F0A368C 300000229722632 2021-10-18 10.36.46.729","A","2021-10-18T10:36:46.729+00:00","2021-10-18T10:36:47.460+00:00",,"1951-01-01","4712-12-31"
300000229722733,"Barbados - Poverty Reduction",,"DEPARTMENT","CB2693833CED9719E05396D76F0A13FF 300000229722733 2021-10-18 10.36.49.888","A","2021-10-18T10:36:49.888+00:00","2021-10-18T10:36:50.647+00:00",,"1951-01-01","4712-12-31"
300000229722948,"India - Central",,"DEPARTMENT","CB26C1C556CC9713E05396D76F0AE0BD 300000229722948 2021-10-18 10.36.56.267","A","2021-10-18T10:36:56.267+00:00","2021-10-18T10:36:56.952+00:00",,"1951-01-01","4712-12-31"
300000229723116,"Iraq-WFP",,"DEPARTMENT","CB26C1C556D39713E05396D76F0AE0BD 300000229723116 2021-10-18 10.37.01.869","A","2021-10-18T10:37:01.869+00:00","2021-10-18T10:37:02.570+00:00",,"1951-01-01","4712-12-31"
300000229724155,"Bangladesh - Finance",,"DEPARTMENT","CB26C1C556DF9713E05396D76F0AE0BD 300000229724155 2021-10-18 10.37.35.072","A","2021-10-18T10:37:35.072+00:00","2021-10-18T10:37:35.815+00:00",,"1951-01-01","4712-12-31"
300000229724260,"Ethiopia - UN Dev Coord",,"DEPARTMENT","CB26BD218E759715E05396D76F0A368C 300000229724260 2021-10-18 10.37.38.746","A","2021-10-18T10:37:38.746+00:00","2021-10-18T10:37:39.462+00:00",,"1951-01-01","4712-12-31"
300000229667622,"UNDP-BRA",,"PA_PROJECT_ORG","CB26B278457126BAE05394D76F0AA9B7 300000229667622 2021-10-12 18.35.06.006","A","2021-10-12T18:35:06.006+00:00","2021-10-12T18:35:33.435+00:00",,"0001-01-01","4712-12-31"
300000229778667,"RBAP Bureau",,"HCM_DIVISION","CB26C1C56EFF9713E05396D76F0AE0BD 300000229778667 2021-10-22 15.15.58.0","A","2021-10-22T15:15:58+00:00","2021-10-22T15:16:08.492+00:00",,"2021-10-22","4712-12-31"
300000229811141,"Budgetary - Argentina - Buenos Aires",,"DEPARTMENT","CB26C1C56F259713E05396D76F0AE0BD 300000229811141 2021-10-22 15.34.15.562","A","2021-10-22T15:34:15.562+00:00","2021-10-22T15:34:16.469+00:00",,"1951-01-01","4712-12-31"
300000229811196,"Budgetary - NSpecific/HQ/Central Support",,"DEPARTMENT","CB26C1C56F2A9713E05396D76F0AE0BD 300000229811196 2021-10-22 15.34.21.303","A","2021-10-22T15:34:21.303+00:00","2021-10-22T15:34:22.062+00:00",,"1951-01-01","4712-12-31"
300000229811328,"Budgetary - Finance Range Department",,"DEPARTMENT","CB26C1C56F369713E05396D76F0AE0BD 300000229811328 2021-10-22 15.34.34.043","A","2021-10-22T15:34:34.043+00:00","2021-10-22T15:34:34.783+00:00",,"1951-01-01","4712-12-31"
300000232079028,"UNW-CHL",,"FUN_BUSINESS_UNIT","CF4E5D5073E846F3E05396D76F0AF0AC 300000232079028 2021-10-29 03.26.01.005","A","2021-10-29T03:26:01.005+00:00","2021-10-29T03:28:18.310+00:00",,"0001-01-01","4712-12-31"
300000229722621,"Argentina - Central",,"PA_EXPENDITURE_ORG","CB2686B358DA2685E05394D76F0AA5C6 300000229722621 2021-10-18 10.36.46.281","A","2021-10-18T10:36:46.281+00:00","2021-10-18T10:36:46.925+00:00",,"1951-01-01","4712-12-31"
300000233678782,"AOA",,"HCM_TRU","UNDP:AOA:1","A","2021-11-09T09:06:19+00:00","2021-11-09T09:07:54.433+00:00",,"1951-01-01","4712-12-31"
300000233679198,"AZN",,"HCM_TRU","UNDP:AZN:1","A","2021-11-09T09:15:46+00:00","2021-11-09T09:17:13.683+00:00",,"1951-01-01","4712-12-31"
300000233681753,"BOB",,"HCM_TRU","UNDP:BOB:1","A","2021-11-09T09:49:18+00:00","2021-11-09T11:32:49.255+00:00",,"1951-01-01","4712-12-31"
300000233681899,"BSD",,"HCM_TRU","UNDP:BSD:1","A","2021-11-09T09:51:41+00:00","2021-11-09T11:35:47.899+00:00",,"1951-01-01","4712-12-31"
300000233689421,"EGP",,"HCM_TRU","UNDP:EGP:1","A","2021-11-09T10:24:12+00:00","2021-11-09T12:15:16.337+00:00",,"1951-01-01","4712-12-31"
300000002427251,"Item Master Organization",,"INV","C26CEFFD3BCCF6E0E05310166E0AABFA 300000002427251 2021-05-17 10.33.07.125","A","2021-05-17T10:33:07.125+00:00","2021-05-17T10:33:56.542+00:00",,"0001-01-01","4712-12-31"
300000229641304,"UNDP-ARG",,"FUN_BUSINESS_UNIT","CB2686BA5CCB9717E05396D76F0A33AC 300000229641304 2021-10-11 22.05.33.005","A","2021-10-11T22:05:33.005+00:00","2021-10-11T22:05:49.878+00:00",,"0001-01-01","4712-12-31"
300000229667665,"UNDP-HND",,"FUN_BUSINESS_UNIT","CB2697BBED79970FE05396D76F0A6DAF 300000229667665 2021-10-12 18.36.08.005","A","2021-10-12T18:36:08.005+00:00","2021-10-12T18:36:55.527+00:00",,"0001-01-01","4712-12-31"
300000229721323,"Iraq Sub-office/Erbil",,"DEPARTMENT","CB26BD218E069715E05396D76F0A368C 300000229721323 2021-10-18 10.35.56.501","A","2021-10-18T10:35:56.501+00:00","2021-10-18T10:35:57.541+00:00",,"1951-01-01","4712-12-31"
300000229721488,"Bangladesh - Central",,"DEPARTMENT","CB26BD218E0C9715E05396D76F0A368C 300000229721488 2021-10-18 10.36.03.74","A","2021-10-18T10:36:03.740+00:00","2021-10-18T10:36:04.690+00:00",,"1951-01-01","4712-12-31"
300000229721521,"Iraq - Energy & Envirnmnt",,"DEPARTMENT","CB2690B3457F970DE05396D76F0A6CE2 300000229721521 2021-10-18 10.36.05.091","A","2021-10-18T10:36:05.091+00:00","2021-10-18T10:36:06.010+00:00",,"1951-01-01","4712-12-31"
300000229721589,"Venezuela - ICT for Developmnt",,"DEPARTMENT","CB26BD218E199715E05396D76F0A368C 300000229721589 2021-10-18 10.36.07.487","A","2021-10-18T10:36:07.487+00:00","2021-10-18T10:36:08.237+00:00",,"1951-01-01","4712-12-31"
300000229721622,"Rep of Yemen-Governance&RoL",,"DEPARTMENT","CB2686BA774C9717E05396D76F0A33AC 300000229721622 2021-10-18 10.36.08.583","A","2021-10-18T10:36:08.583+00:00","2021-10-18T10:36:09.313+00:00",,"1951-01-01","4712-12-31"
300000229721655,"India - Human Resources",,"DEPARTMENT","CB26BD218E1E9715E05396D76F0A368C 300000229721655 2021-10-18 10.36.09.675","A","2021-10-18T10:36:09.675+00:00","2021-10-18T10:36:10.426+00:00",,"1951-01-01","4712-12-31"
300000229721754,"Honduras - HIV/AIDS",,"DEPARTMENT","CB26BD218E229715E05396D76F0A368C 300000229721754 2021-10-18 10.36.12.784","A","2021-10-18T10:36:12.784+00:00","2021-10-18T10:36:13.519+00:00",,"1951-01-01","4712-12-31"
300000229721826,"Bangladesh - Procmnt & Travel",,"DEPARTMENT","CB262942CDD49707E05396D76F0A67BA 300000229721826 2021-10-18 10.36.15.605","A","2021-10-18T10:36:15.605+00:00","2021-10-18T10:36:16.343+00:00",,"1951-01-01","4712-12-31"
300000229722071,"Honduras - Dem. Governance",,"DEPARTMENT","CB26C1C556AA9713E05396D76F0AE0BD 300000229722071 2021-10-18 10.36.23.05","A","2021-10-18T10:36:23.050+00:00","2021-10-18T10:36:29.024+00:00",,"1951-01-01","4712-12-31"
300000229722164,"Honduras - General Services",,"DEPARTMENT","CB2693833CE69719E05396D76F0A13FF 300000229722164 2021-10-18 10.36.31.329","A","2021-10-18T10:36:31.329+00:00","2021-10-18T10:36:32.035+00:00",,"1951-01-01","4712-12-31"
300000229722201,"Ethiopia - Dem. Governance",,"DEPARTMENT","CB2697BC02A8970FE05396D76F0A6DAF 300000229722201 2021-10-18 10.36.32.356","A","2021-10-18T10:36:32.356+00:00","2021-10-18T10:36:33.015+00:00",,"1951-01-01","4712-12-31"
300000229722335,"Rep of Yemen - PSU",,"DEPARTMENT","CB26C88B1BF2971DE05396D76F0A16E4 300000229722335 2021-10-18 10.36.36.668","A","2021-10-18T10:36:36.668+00:00","2021-10-18T10:36:37.388+00:00",,"1951-01-01","4712-12-31"
300000229722434,"Egypt - Energy & Envirnmnt",,"DEPARTMENT","CB26C1C556B49713E05396D76F0AE0BD 300000229722434 2021-10-18 10.36.39.827","A","2021-10-18T10:36:39.827+00:00","2021-10-18T10:36:40.507+00:00",,"1951-01-01","4712-12-31"
300000229722599,"Bangladesh-UN Sister Agency",,"DEPARTMENT","CB26BD218E3B9715E05396D76F0A368C 300000229722599 2021-10-18 10.36.45.673","A","2021-10-18T10:36:45.673+00:00","2021-10-18T10:36:46.399+00:00",,"1951-01-01","4712-12-31"
300000229722799,"Venezuela - Sub-office",,"DEPARTMENT","CB26C1C556C49713E05396D76F0AE0BD 300000229722799 2021-10-18 10.36.52.059","A","2021-10-18T10:36:52.059+00:00","2021-10-18T10:36:52.797+00:00",,"1951-01-01","4712-12-31"
300000229722838,"Rep ofYemen-Business Solutions",,"DEPARTMENT","CB26BD218E439715E05396D76F0A368C 300000229722838 2021-10-18 10.36.53.134","A","2021-10-18T10:36:53.134+00:00","2021-10-18T10:36:53.850+00:00",,"1951-01-01","4712-12-31"
300000229722871,"NSpecific/HQ/Staff Cost Centre",,"DEPARTMENT","CB26BD218E459715E05396D76F0A368C 300000229722871 2021-10-18 10.36.54.176","A","2021-10-18T10:36:54.176+00:00","2021-10-18T10:36:54.920+00:00",,"1951-01-01","4712-12-31"
